Metro,State,math_and_programming_jobs,median_metro_value,year,city_state,lat,lon
Rochester,MN,4860,138821.7949,2012,"Rochester, MN",44.075285,-92.516916
Rochester,NY,14950,107233.3333,2012,"Rochester, NY",43.286024,-77.684264
Rochester,MN,5270,144017.3077,2013,"Rochester, MN",44.075285,-92.516916
Rochester,NY,14600,111207.0513,2013,"Rochester, NY",43.286024,-77.684264
Rochester,MN,4970,150778.8462,2014,"Rochester, MN",44.075285,-92.516916
Rochester,NY,15620,113048.7179,2014,"Rochester, NY",43.286024,-77.684264
Rochester,MN,4440,157262.1795,2015,"Rochester, MN",44.075285,-92.516916
Rochester,NY,16600,116072.4359,2015,"Rochester, NY",43.286024,-77.684264
Rochester,MN,4150,171907.6923,2016,"Rochester, MN",44.075285,-92.516916
Rochester,NY,17390,1.41E+05,2016,"Rochester, NY",43.286024,-77.684264
Rochester,NY,11630,78391.66667,2001,"Rochester, NY",43.286024,-77.684264
Rochester,NY,10600,82856.41026,2002,"Rochester, NY",43.286024,-77.684264
Rochester,MN,6220,143726.2821,2003,"Rochester, MN",44.075285,-92.516916
Rochester,NY,12240,88430.12821,2003,"Rochester, NY",43.286024,-77.684264
Sacramento--Roseville--Arden-Arcade,CA,32520,317960.8277,2015,"Sacramento--Roseville--Arden-Arcade, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,34550,345631.9728,2016,"Sacramento--Roseville--Arden-Arcade, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,19610,184758.1425,2000,"Sacramento, CA",38.380456,-121.555406
Sacramento--Roseville--Arden-Arcade,CA,23830,346332.4495,2004,"Sacramento, CA",38.380456,-121.555406
Sacramento--Roseville--Arden-Arcade,CA,24970,416499.8106,2005,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,26090,415473.6742,2006,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,26560,366986.3005,2007,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,27160,300647.3485,2008,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,27340,265345.7071,2009,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,29100,249777.7778,2010,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,29280,224665.4938,2011,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,30840,227221.9975,2012,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,30000,275746.1768,2013,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,30650,297515.7596,2014,"Sacramento--Arden-Arcade--Roseville, CA",38.589407,-121.486546
Sacramento--Roseville--Arden-Arcade,CA,23580,214987.2137,2001,"Sacramento, CA",38.380456,-121.555406
Sacramento--Roseville--Arden-Arcade,CA,22350,246827.3537,2002,"Sacramento, CA",38.380456,-121.555406
Sacramento--Roseville--Arden-Arcade,CA,24350,285349.8099,2003,"Sacramento, CA",38.380456,-121.555406
Salem,OR,2600,121689.8148,2000,"Salem, OR",44.94878,-123.003655
Salem,OR,2440,143446.2963,2004,"Salem, OR",44.94878,-123.003655
Salem,OR,2500,158121.2963,2005,"Salem, OR",44.94878,-123.003655
Salem,OR,2550,183072.2222,2006,"Salem, OR",44.94878,-123.003655
Salem,OR,2840,199142.1296,2007,"Salem, OR",44.94878,-123.003655
Salem,OR,2980,190323.6111,2008,"Salem, OR",44.94878,-123.003655
Salem,OR,2910,176210.6481,2009,"Salem, OR",44.94878,-123.003655
Salem,OR,3080,164667.5926,2010,"Salem, OR",44.94878,-123.003655
Salem,OR,3190,146343.0556,2011,"Salem, OR",44.94878,-123.003655
Salem,OR,3140,143430.0926,2012,"Salem, OR",44.94878,-123.003655
Salem,OR,2890,161411.1111,2014,"Salem, OR",44.94878,-123.003655
Salem,OR,3130,174649.537,2015,"Salem, OR",44.94878,-123.003655
Salem,OR,3130,196372.2222,2016,"Salem, OR",44.94878,-123.003655
Salem,OR,3160,124523.1481,2001,"Salem, OR",44.94878,-123.003655
Salem,OR,2960,129268.5185,2002,"Salem, OR",44.94878,-123.003655
Salem,OR,2950,136210.1852,2003,"Salem, OR",44.94878,-123.003655
Salinas,CA,1170,476223.9583,2000,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1940,741504.1667,2004,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1830,871831.25,2005,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1850,877132.2917,2006,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1800,773523.9583,2007,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1970,641111.4583,2008,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2130,588646.875,2009,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2410,616773.9583,2010,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2340,539191.6667,2011,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2250,522820.8333,2012,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2200,595627.0833,2013,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2080,651451.8519,2014,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2050,684434.2593,2015,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2100,743755.5556,2016,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1730,548517.7083,2001,"Salinas, CA",36.677737,-121.655501
Salinas,CA,2040,572351.0417,2002,"Salinas, CA",36.677737,-121.655501
Salinas,CA,1990,6.28E+05,2003,"Salinas, CA",36.677737,-121.655501
Salisbury,MD,500,285281.9444,2005,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,540,299930.5556,2006,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,500,279933.3333,2007,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,490,249750,2008,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,570,235527.7778,2009,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,610,216588.8889,2010,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,680,196473.6111,2011,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,640,189008.3333,2012,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,600,190168.0556,2013,"Salisbury, MD",38.382445,-75.633621
Salisbury,MD,630,193415.2778,2014,"Salisbury, MD",38.382445,-75.633621
Salt Lake City,UT,16590,192745.614,2005,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,18730,221163.1579,2006,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,19850,264857.8947,2007,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,20790,273127.193,2008,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,19960,254845.614,2009,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,20010,241070.1754,2010,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,20030,220048.6842,2011,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,21190,222997.807,2012,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,22780,253810.0877,2014,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,24340,269569.2982,2015,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,26450,300932.4561,2016,"Salt Lake City, UT",40.756095,-111.900719
Salt Lake City,UT,22800,175267.5439,2000,"Salt Lake City-Ogden, UT",40.705141,-111.869687
Salt Lake City,UT,20190,186506.5789,2004,"Salt Lake City-Ogden, UT",40.705141,-111.869687
Salt Lake City,UT,20150,181438.5965,2001,"Salt Lake City-Ogden, UT",40.705141,-111.869687
Salt Lake City,UT,18330,182290.3509,2002,"Salt Lake City-Ogden, UT",40.705141,-111.869687
Salt Lake City,UT,20460,181944.2982,2003,"Salt Lake City-Ogden, UT",40.705141,-111.869687
San Angelo,TX,400,88175.92593,2000,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,1050,95502.31481,2004,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,1150,95059.72222,2005,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,1140,99630.55556,2006,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,1270,105666.2037,2007,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,470,105937.5,2008,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,510,105572.2222,2009,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,550,106590.7407,2010,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,590,107193.5185,2011,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,600,108222.6852,2012,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,470,120924.0741,2014,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,600,128275.9259,2015,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,490,132223.6111,2016,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,400,87590.27778,2001,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,340,87711.11111,2002,"San Angelo, TX",31.44451,-100.533397
San Angelo,TX,420,89825.46296,2003,"San Angelo, TX",31.44451,-100.533397
San Antonio-New Braunfels,TX,22210,137268.3223,2011,"San Antonio-New Braunfels, TX",29.453094,-98.528407
San Antonio-New Braunfels,TX,24080,138389.8455,2012,"San Antonio-New Braunfels, TX",29.453094,-98.528407
San Antonio-New Braunfels,TX,24860,148563.1898,2014,"San Antonio-New Braunfels, TX",29.453094,-98.528407
San Antonio-New Braunfels,TX,28420,157735.4305,2015,"San Antonio-New Braunfels, TX",29.453094,-98.528407
San Antonio-New Braunfels,TX,28580,169119.426,2016,"San Antonio-New Braunfels, TX",29.453094,-98.528407
San Antonio-New Braunfels,TX,11530,110442.6049,2000,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,16290,121626.2693,2004,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,17720,128989.6799,2005,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,17720,136078.9735,2006,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,16820,145991.3907,2007,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,18310,145533.4989,2008,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,18830,140379.4702,2009,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,21240,139783.6093,2010,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,11990,109861.4238,2001,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,17930,110833.5541,2002,"San Antonio, TX",29.468413,-98.528889
San Antonio-New Braunfels,TX,14780,113699.0066,2003,"San Antonio, TX",29.468413,-98.528889
San Diego-Carlsbad,CA,49140,540610.5191,2015,"San Diego-Carlsbad, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,49360,584238.7295,2016,"San Diego-Carlsbad, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,36420,264575.8403,2000,"San Diego, CA",32.724103,-117.170912
San Diego-Carlsbad,CA,34840,530388.5854,2004,"San Diego, CA",32.724103,-117.170912
San Diego-Carlsbad,CA,34830,590530.3221,2005,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,36390,587134.944,2006,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,36340,550880.4622,2007,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,36680,474128.1513,2008,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,37740,422718.6275,2009,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,38590,420471.875,2010,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,40240,395459.3664,2011,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,42600,398228.9256,2012,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,45660,466896.5706,2013,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,47430,510925.6831,2014,"San Diego-Carlsbad-San Marcos, CA",40.946492,-124.114567
San Diego-Carlsbad,CA,34270,308787.7451,2001,"San Diego, CA",32.724103,-117.170912
San Diego-Carlsbad,CA,34510,359092.437,2002,"San Diego, CA",32.724103,-117.170912
San Diego-Carlsbad,CA,33480,422478.9916,2003,"San Diego, CA",32.724103,-117.170912
San Francisco-Oakland-Hayward,CA,72750,493754.272,2000,"San Francisco, CA",37.784827,-122.727802
San Francisco-Oakland-Hayward,CA,44870,695577.2563,2004,"San Francisco, CA",37.784827,-122.727802
San Francisco-Oakland-Hayward,CA,45840,805148.5259,2005,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,46350,819213.8989,2006,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,45940,816861.3418,2007,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,49650,751543.6522,2008,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,51420,681089.6209,2009,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,50520,669960.6822,2010,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,53160,631452.3214,2011,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,63470,665079.3961,2012,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,68810,786249.6795,2013,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,73500,874297.8359,2014,"San Francisco-San Mateo-Redwood City, CA",37.736112,-122.469886
San Francisco-Oakland-Hayward,CA,80480,992546.1111,2015,"San Francisco-Redwood City-South San Francisco, CA",37.805344,-122.408162
San Francisco-Oakland-Hayward,CA,89380,1063473.806,2016,"San Francisco-Redwood City-South San Francisco, CA",37.805344,-122.408162
San Francisco-Oakland-Hayward,CA,51060,548305.2647,2001,"San Francisco, CA",37.784827,-122.727802
San Francisco-Oakland-Hayward,CA,41040,575068.5921,2002,"San Francisco, CA",37.784827,-122.727802
San Francisco-Oakland-Hayward,CA,42530,605764.7714,2003,"San Francisco, CA",37.784827,-122.727802
San Jose-Sunnyvale-Santa Clara,CA,67560,1027524.889,2005,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,70740,1049581.444,2006,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,73500,1070515.333,2007,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,81280,1014668.556,2008,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,82970,924676.3333,2009,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,84460,928960.3333,2010,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,91870,918771.4444,2011,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,93900,1041668.111,2012,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,97430,1253195.222,2013,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,113340,1420960,2014,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,126360,1669071.491,2015,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,130550,1777146.601,2016,"San Jose-Sunnyvale-Santa Clara, CA",34.568986,-118.175208
San Jose-Sunnyvale-Santa Clara,CA,99430,721146.5556,2000,"San Jose, CA",37.189396,-121.705327
San Jose-Sunnyvale-Santa Clara,CA,61640,873636.4444,2004,"San Jose, CA",37.189396,-121.705327
San Jose-Sunnyvale-Santa Clara,CA,78400,786435.2222,2001,"San Jose, CA",37.189396,-121.705327
San Jose-Sunnyvale-Santa Clara,CA,64440,789418.7778,2002,"San Jose, CA",37.189396,-121.705327
San Jose-Sunnyvale-Santa Clara,CA,56480,785984.1111,2003,"San Jose, CA",37.189396,-121.705327
Santa Fe,NM,1800,193162.8788,2000,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1880,271204.5455,2004,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,870,308789.3939,2005,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1200,354918.1818,2006,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,630,370251.5152,2007,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1100,371018.1818,2008,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1150,366079.5455,2009,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1000,348147.7273,2010,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1080,312015.9091,2011,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1170,306628.0303,2012,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1190,294506.8182,2013,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1270,290859.0909,2014,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1300,306355.303,2015,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1290,339200,2016,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1970,204287.8788,2001,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,2140,217706.8182,2002,"Santa Fe, NM",35.697473,-105.982146
Santa Fe,NM,1940,234562.8788,2003,"Santa Fe, NM",35.697473,-105.982146
Santa Maria-Santa Barbara,CA,4550,1151968.627,2015,"Santa Maria-Santa Barbara, CA",35.323302,-120.496654
Santa Maria-Santa Barbara,CA,5040,1206074.51,2016,"Santa Maria-Santa Barbara, CA",35.323302,-120.496654
Savannah,GA,1720,109347.0238,2000,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1780,140054.7619,2004,"Savannah, GA",32.074679,-81.088261
Savannah,GA,2260,158828.7356,2005,"Savannah, GA",32.074679,-81.088261
Savannah,GA,2180,174753.3333,2006,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1590,178654.4444,2007,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1290,168379.4444,2008,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1090,158955.5556,2009,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1110,153117.7778,2010,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1240,143471.1111,2011,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1480,135122.7778,2012,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1490,136197.2222,2013,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1600,145952.7778,2014,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1580,148501.5625,2015,"Savannah, GA",32.074679,-81.088261
Savannah,GA,2000,154293.75,2016,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1600,112239.2857,2001,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1240,115433.9286,2002,"Savannah, GA",32.074679,-81.088261
Savannah,GA,1490,128332.1429,2003,"Savannah, GA",32.074679,-81.088261
Scranton--Wilkes-Barre--Hazleton,PA,2890,67275,2000,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,2810,91060.71429,2004,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,4260,95714.58333,2015,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,4310,95107.29167,2016,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,2690,69500,2001,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,2880,71909.52381,2002,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,2560,77246.42857,2003,"Scranton--Wilkes-Barre--Hazleton, PA",41.462664,-75.656296
Scranton--Wilkes-Barre--Hazleton,PA,2520,102546.4286,2005,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,2760,122426.1905,2006,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3590,133189.2857,2007,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3420,127933.3333,2008,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3730,121283.3333,2009,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3560,116205.9524,2010,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3500,114288.0952,2011,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3490,111565.4762,2012,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Scranton--Wilkes-Barre--Hazleton,PA,3690,106552.381,2014,"Scranton--Wilkes-Barre, PA",41.395082,-75.640468
Seattle-Tacoma-Bellevue,WA,76210,245729.7908,2000,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,68170,312486.0999,2004,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,69510,364042.9487,2005,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,73990,421513.6977,2006,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,82140,447738.9339,2007,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,84810,423537.9892,2008,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,89710,376790.4858,2009,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,86050,352791.363,2010,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,95880,324829.3185,2011,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,106790,328608.5695,2012,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,112180,401793.9907,2014,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,116980,448699.3692,2015,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,121370,515866.9323,2016,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,66040,260869.6694,2001,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,65120,271246.2551,2002,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Seattle-Tacoma-Bellevue,WA,62820,284446.9298,2003,"Seattle-Bellevue-Everett, WA",47.97898,-122.20208
Shreveport-Bossier City,LA,1330,92008.33333,2004,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1480,103350,2005,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1130,126011.9048,2006,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1030,129631.25,2007,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1190,126679.1667,2008,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1130,126352.0833,2009,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1250,126887.5,2010,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1280,126118.75,2011,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1350,124752.0833,2012,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1170,121393.75,2013,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1230,125435.4167,2014,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1310,125047.9167,2015,"Shreveport-Bossier City, LA",32.482721,-93.711213
Shreveport-Bossier City,LA,1370,129156.25,2016,"Shreveport-Bossier City, LA",32.482721,-93.711213
Sioux Falls,SD,3830,83466.66667,2000,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2260,90268.05556,2004,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2200,94662.5,2005,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2510,97941.66667,2006,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3060,97668.05556,2007,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3250,100176.3889,2008,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3120,99294.44444,2009,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2980,96358.33333,2010,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3250,95118.05556,2011,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3380,95488.88889,2012,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3600,100872.2222,2014,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,3780,108862.5,2015,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,4430,117525,2016,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2330,84783.33333,2001,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2230,86183.33333,2002,"Sioux Falls, SD",44.010702,-97.595227
Sioux Falls,SD,2060,81961.90476,2003,"Sioux Falls, SD",44.010702,-97.595227
South Bend-Mishawaka,IN,1500,87972.22222,2000,"South Bend, IN",41.673383,-86.251654
South Bend-Mishawaka,IN,1790,87477.77778,2004,"South Bend, IN",41.673383,-86.251654
South Bend-Mishawaka,IN,1740,94219.44444,2001,"South Bend, IN",41.673383,-86.251654
South Bend-Mishawaka,IN,1870,98594.44444,2002,"South Bend, IN",41.673383,-86.251654
